VRM,mileage,CAP ID,Reg Date,Clean,Retail,ValuationDate,Mileage10000,CAPMan,CAPRange,CAPMod,CAPDer,ModIntroduced,ModDiscontinued,CAP Code
FL70EPZ,24000,91061,2020-10-17,15100,17100,18/01/2024,,HYUNDAI,IONIQ,IONIQ HATCHBACK,1.6 GDi Hybrid Premium SE 5dr DCT,2019,2022,HYIN16PSE5HHIA  1   
PN21AHO,15000,93341,2021-04-15,13900,16000,19/12/2023,,MG MOTOR UK,MG5,MG5 ELECTRIC ESTATE,115kW Exclusive EV 53kWh 5dr Auto,2020,2023,NM5 00ECV5EE A      
DN67FET,87000,80784,2017-11-23,4900,6875,06/11/2023,,VAUXHALL,ASTRA,ASTRA DIESEL SPORTS TOURER,1.6 CDTi 16V 136 Tech Line Nav 5dr,2016,2019,VAAS16TN65EDTM  7   
DW70EYJ,43000,81218,2021-01-30,11050,13150,17/11/2023,,VAUXHALL,GRANDLAND X,GRANDLAND X HATCHBACK,1.2 Turbo Elite Nav 5dr,2017,2021,VAGX12ELN5HPTM      
FY15VCU,41000,46366,2015-05-06,3900,5200,06/12/2023,,FIAT,500,500 HATCHBACK,1.2 Lounge 3dr [Start Stop],2008,2015,FI5012LNS3HPIM      
BX72UAC,5000,94313,2022-09-02,15000,17100,19/12/2023,,FIAT,500,500 ELECTRIC HATCHBACK,87kW Icon 42kWh 3dr Auto,2020,0,FI5000ICO3HE A  2   
SM21VDC,43000,95412,2021-06-09,15550,17650,19/12/2023,,PEUGEOT,3008,3008 DIESEL ESTATE,1.5 BlueHDi GT 5dr,2020,2024,PE3015GT 5EDTM  3   
AY72HVA,7000,93073,2022-09-27,28500,31250,19/12/2023,,FORD,MUSTANG MACH-E,MUSTANG MACH-E ESTATE,198kW Standard Range 68kWh RWD 5dr Auto,2020,0,FOMU00SR75EE A      
DV69AHF,58000,89122,2019-09-30,14500,16600,22/01/2024,,NISSAN,X-TRAIL,X-TRAIL DIESEL STATION WAGON,1.7 dCi N-Connecta 5dr 4WD CVT [7 Seat],2017,2021,NIXT17NC75WDTA4 4   
HK21NNP,23000,88532,2021-05-26,21550,24000,19/12/2023,,BMW,3 SERIES,3 SERIES DIESEL SALOON,318d M Sport 4dr,2019,2022,BM3120MS 4SDTM  8   
DU17OWE,51000,77219,2017-03-01,15250,17700,19/12/2023,,MERCEDES-BENZ,C CLASS,C CLASS COUPE,C200 AMG Line Premium 2dr 9G-Tronic,2015,2018,MECC20LP92CPTA  1   
EJ16OYX,30000,68789,2016-05-31,5400,7250,06/11/2023,,FIAT,500X,500X HATCHBACK,1.6 E-torQ Pop 5dr,2015,2018,FI5X16POP5HPIM      
GF18HTT,42000,77979,2018-04-30,12150,14250,12/12/2023,,SEAT,ATECA,ATECA ESTATE,1.4 EcoTSI Xcellence 5dr DSG,2016,2020,SEAA14EX 5EPIA      
NJ70HUY,17000,92807,2020-09-28,15550,17550,07/11/2023,,AUDI,A3,A3 SPORTBACK,30 TFSI Technik 5dr,2020,0,AUA31030T5HPTM  5   
KD16LLZ,32000,73084,2016-07-21,13950,16500,03/11/2023,,MERCEDES-BENZ,C CLASS,C CLASS DIESEL COUPE,C220d Sport 2dr Auto,2015,2018,MECC21SPO2CDTA  1   
AY16YPT,80000,64185,2016-03-11,5300,7095,16/11/2023,,VOLKSWAGEN,POLO,POLO HATCHBACK,1.2 TSI SE 5dr,2014,2017,VWPO12SE 5HPTM  5   
OY16BGU,23000,72552,2016-05-03,12500,15000,19/12/2023,,AUDI,A4,A4 DIESEL SALOON,2.0 TDI Ultra 190 Sport 4dr S Tronic,2015,2018,AUA420US14SDTA  5   
FL68RYC,54000,84330,2018-10-31,7700,9800,11/12/2023,,VAUXHALL,GRANDLAND X,GRANDLAND X DIESEL HATCHBACK,1.5 Turbo D SE 5dr,2017,2021,VAGX15SE 5HDTM      
LM22AVF,7000,92609,2022-03-31,15650,17750,16/01/2024,,PEUGEOT,2008,E-2008 ELECTRIC ESTATE,100kW Allure Premium 50kWh 5dr Auto,2019,2023,PE2000AP 5EE A  2   
FE71THU,11000,94776,2021-10-13,15950,17800,08/11/2023,,VAUXHALL,MOKKA,MOKKA ELECTRIC HATCHBACK,100kW SRi Nav Premium 50kWh 5dr Auto,2020,0,VAMK00PSR5HE A  1   
BU70HVW,11000,83771,2020-11-11,19200,21250,19/12/2023,,MERCEDES-BENZ,A CLASS,A CLASS HATCHBACK,A200 AMG Line 5dr Auto,2018,2022,MEAC13LMA5HPTA  6   
SL17YPW,19000,77437,2017-04-28,9725,11750,19/12/2023,,SEAT,LEON,LEON HATCHBACK,1.4 EcoTSI 150 FR Technology 5dr,2016,2020,SELE14FTC5HPTM  4   
HY66TZJ,66000,67148,2016-09-01,4075,5800,19/12/2023,,VAUXHALL,MOKKA,MOKKA DIESEL HATCHBACK,1.6 CDTi ecoFLEX SE 5dr,2012,2016,VAMK16SEE5HDTM      
PO70LZB,26000,91278,2020-09-02,13600,15700,21/11/2023,,MAZDA,CX-30,CX-30 HATCHBACK,2.0 Skyactiv-G MHEV Sport Lux 5dr,2020,0,MACX20SLX5HPIM      
YE19AYY,39000,80657,2019-04-25,18150,21000,27/10/2023,,BMW,5 SERIES,5 SERIES SALOON,520i M Sport 4dr Auto,2017,2020,BM5020MS 4SPTA  6   
LS68JUV,43000,75148,2018-09-30,14050,16050,19/12/2023,,MERCEDES-BENZ,CLA,CLA SHOOTING BRAKE,CLA 180 AMG Line 5dr,2016,2019,MECA16LMA5EPTM  1   
OV65KZX,61000,72859,2015-10-27,9250,11200,19/12/2023,,AUDI,A3,A3 SALOON,1.4 TFSI 150 S Line 4dr [Nav],2013,2016,AUA3141SN4SPTM      
HV20YGO,47000,85754,2020-07-20,11600,13700,04/01/2024,,KIA,SPORTAGE,SPORTAGE ESTATE,1.6 GDi ISG 2 5dr,2018,2021,KISP162  5EPIM  5   
OW18KNN,57000,80332,2018-07-16,15250,17350,19/12/2023,,SKODA,KODIAQ,KODIAQ ESTATE,1.4 TSI 150 SE L 4x4 5dr DSG,2017,2021,SKKO14S5L5EPTA4     
SK69EYJ,35000,78418,2019-09-26,10800,12800,23/11/2023,,VOLKSWAGEN,GOLF,GOLF HATCHBACK,1.0 TSI 110 SE 5dr,2017,2020,VWGO10SE 5HPTM  6   
DS20FFL,44000,90661,2020-06-30,8575,10350,20/11/2023,,VAUXHALL,CORSA,CORSA HATCHBACK,1.2 Turbo SRi Nav Premium 5dr,2019,2023,VACO12PSR5HPTM  6   
SY17VUW,38000,64227,2017-03-30,4650,6150,16/01/2024,,CITROEN,C1,C1 HATCHBACK,1.2 PureTech Flair 5dr,2014,2022,CIC112FL 5HPIM  3   
YB21FHG,16000,89902,2021-03-02,23050,25250,07/11/2023,,BMW,1 SERIES,1 SERIES DIESEL HATCHBACK,120d xDrive M Sport 5dr Step Auto,2019,0,BM1S20MS 5HDTA4 4   
CF69HVC,62000,90733,2020-02-06,9125,11200,19/12/2023,,MG MOTOR UK,ZS,ZS ELECTRIC HATCHBACK,105kW Excite EV 45kWh 5dr Auto,2019,2022,NMZS00EXV5HE A      
VK70NXP,39000,89360,2020-09-30,12800,14900,21/11/2023,,HYUNDAI,TUCSON,TUCSON DIESEL ESTATE,1.6 CRDi 48V MHD SE Nav 5dr 2WD,2018,2021,HYTU16SNM5EDTM  3   
RJ21FCA,38000,91173,2021-03-01,13150,15250,19/12/2023,,KIA,SPORTAGE,SPORTAGE DIESEL ESTATE,1.6 CRDi 48V ISG 2 5dr,2018,2021,KISP164V25EDTM  5   
EJ66YZT,50000,73206,2016-11-18,9500,11495,16/01/2024,,VOLKSWAGEN,GOLF,GOLF HATCHBACK,1.4 TSI 125 Match Edition 5dr DSG,2013,2017,VWGO14ME 5HPTA  5   
YJ68XDN,58000,83304,2018-12-22,13100,15500,04/12/2023,,BMW,2 SERIES,2 SERIES GRAN TOURER,220i M Sport 5dr DCT,2018,2021,BM2S20MS 5EPTA  1   
DG20VZP,31000,87995,2020-07-22,20800,23000,20/11/2023,,VOLKSWAGEN,TIGUAN,TIGUAN DIESEL ESTATE,2.0 TDi 150 R-Line Tech 5dr,2016,2020,VWTI20RT55EDTM  2   
MA18UUO,27000,83348,2018-03-27,13450,15850,02/01/2024,,BMW,2 SERIES,2 SERIES DIESEL GRAN TOURER,220d xDrive Sport 5dr Step Auto,2018,2021,BM2S20SPO5EDTA4 1   
DW70EUL,42000,81218,2021-01-30,11100,13200,17/11/2023,,VAUXHALL,GRANDLAND X,GRANDLAND X HATCHBACK,1.2 Turbo Elite Nav 5dr,2017,2021,VAGX12ELN5HPTM      
YW17FLN,58000,62766,2017-06-30,22450,25500,18/01/2024,,BMW,X5,X5 DIESEL ESTATE,xDrive40d M Sport 5dr Auto [7 Seat],2013,2018,BMX5304XP5EDTA4 4   
BN22FVX,6000,94986,2022-04-29,17050,19050,24/10/2023,,CITROEN,C4,E-C4 ELECTRIC HATCHBACK,100kW Shine Plus 50kWh 5dr Auto,2020,0,CIC400SHP5HE A  3   
EJ21UGM,48000,94707,2021-03-31,9675,11800,06/12/2023,,VAUXHALL,CROSSLAND,CROSSLAND HATCHBACK,1.2 Elite Nav 5dr,2020,0,VACR12LEN5HPIM      
FY16MVC,36000,69395,2016-03-24,4600,6400,14/11/2023,,PEUGEOT,208,208 HATCHBACK,1.0 PureTech Access A/C 5dr,2015,2019,PE2810ACC5HPIM  1   
AV69FFA,50000,83296,2019-11-30,11550,13950,19/12/2023,,BMW,2 SERIES,2 SERIES GRAN TOURER,218i Sport 5dr,2018,2021,BM2S15SPO5EPTM  1   
YB21FJP,42000,89886,2021-03-03,15750,17750,19/12/2023,,BMW,1 SERIES,1 SERIES HATCHBACK,118i M Sport 5dr,2019,0,BM1S15MS 5HPTM  4   
YS17FUY,45000,78244,2017-05-31,8025,10250,19/12/2023,,SKODA,OCTAVIA,OCTAVIA HATCHBACK,1.4 TSI SE L 5dr,2017,2020,SKOC14SEL5HPTM  4   
FR19UXE,45000,88188,2019-07-19,10950,12950,31/10/2023,,KIA,CEED,CEED HATCHBACK,1.0T GDi ISG GT-Line 5dr,2018,2022,KICD10GTL5HPTM  4   
DO19WDK,31000,86194,2019-08-26,11150,13250,06/12/2023,,NISSAN,QASHQAI,QASHQAI DIESEL HATCHBACK,1.5 dCi 115 N-Connecta 5dr,2017,2020,NIQQ15NC55HDTM  3   
YH69YWL,42000,87074,2019-09-30,19700,22250,19/12/2023,,BMW,3 SERIES,3 SERIES SALOON,330i M Sport 4dr Step Auto,2019,2022,BM3 20MS 4SPTA  8   
NK17YZD,32000,73396,2017-05-31,7800,9800,19/12/2023,,INFINITI,Q30,Q30 HATCHBACK,1.6T Business Executive 5dr,2016,2020,IFQ316BEX5HPTM      
LG70JFX,42000,91173,2020-09-10,12950,15050,10/11/2023,,KIA,SPORTAGE,SPORTAGE DIESEL ESTATE,1.6 CRDi 48V ISG 2 5dr,2018,2021,KISP164V25EDTM  5   
CN65KUR,41000,63053,2015-09-11,6000,7800,19/12/2023,,MINI,HATCHBACK,HATCHBACK,1.5 Cooper 3dr [Pepper Pack],2014,2021,MNCO15PP 3HPTM  4   
CN71VHX,16000,89922,2021-09-25,20050,21750,31/10/2023,,KIA,NIRO,NIRO ESTATE,1.6 GDi Hybrid 3 5dr DCT,2019,2022,KINI163  5EHIA  1   
YV19UYR,68000,83572,2019-06-11,7650,9625,19/12/2023,,FORD,FOCUS,FOCUS DIESEL HATCHBACK,1.5 EcoBlue 95 Zetec Nav 5dr,2018,2022,FOFO15ZN 5HDTM  6   
VE18AZX,41000,67224,2018-05-31,6300,8100,23/11/2023,,HYUNDAI,I20,I20 HATCHBACK,1.2 S Air 5dr,2015,2018,HYI212SAR5HPIM  2   
YR18VTX,29000,77219,2018-03-27,19000,21750,13/11/2023,,MERCEDES-BENZ,C CLASS,C CLASS COUPE,C200 AMG Line Premium 2dr 9G-Tronic,2015,2018,MECC20LP92CPTA  1   
EO21ZVP,51000,90764,2021-03-18,12750,14900,19/12/2023,,FORD,PUMA,PUMA HATCHBACK,1.0 EcoBoost Hybrid mHEV 155 ST-Line X 5dr,2019,0,FOPU10S555HPTM      
CE70XWG,44000,91751,2020-10-27,10150,11950,16/01/2024,,FORD,FIESTA,FIESTA HATCHBACK,1.0 EcoBoost 125 Active X Edition 5dr,2017,2021,FOFI102AX5HPTM  9   
YR68YRP,29000,85441,2018-10-30,16500,18500,23/11/2023,,AUDI,A3,A3 SPORTBACK,35 TFSI Black Edition 5dr S Tronic,2016,2020,AUA3153BL5HPTA  4   
DN70DBV,40000,87512,2020-09-30,14800,16895,20/11/2023,,NISSAN,QASHQAI,QASHQAI HATCHBACK,1.3 DiG-T 160 Tekna 5dr DCT,2017,2021,NIQQ13T165HPTA  3   
FN68YEJ,30000,78586,2018-11-22,25050,29000,01/11/2023,,LAND ROVER,RANGE ROVER VELAR,RANGE ROVER VELAR DIESEL ESTATE,2.0 D180 R-Dynamic SE 5dr Auto,2017,2023,LRRV20RDE5EDTA4     
BA69RVW,40000,87221,2020-01-30,15900,17900,05/01/2024,,AUDI,Q2,Q2 ESTATE,30 TFSI Black Edition 5dr,2016,2020,AUQ2103BE5EPTM      
BH19EZD,35000,76403,2019-08-06,12750,14750,08/11/2023,,HYUNDAI,IONIQ,IONIQ HATCHBACK,1.6 GDi Hybrid Premium 5dr DCT,2016,2019,HYIN16PRM5HHIA      
NA70KKW,54000,84968,2020-10-26,14450,16450,19/12/2023,,AUDI,Q2,Q2 ESTATE,35 TFSI S Line 5dr,2016,2020,AUQ2153SN5EPTM      
WM65EDC,44000,60574,2015-12-17,6200,8125,19/12/2023,,VAUXHALL,MOKKA,MOKKA HATCHBACK,1.4T SE 5dr Auto,2012,2016,VAMK14SE 5HPTA      
AF68VUL,31000,86193,2018-11-08,9950,12050,06/12/2023,,NISSAN,QASHQAI,QASHQAI DIESEL HATCHBACK,1.5 dCi 115 Acenta Premium 5dr,2017,2020,NIQQ15AP15HDTM  3   
BL72CBF,7000,96464,2022-11-30,12300,14100,19/12/2023,,DACIA,SANDERO STEPWAY,SANDERO STEPWAY HATCHBACK,1.0 TCe Bi-Fuel Prestige 5dr,2021,2022,DASS10PRE5HBTM  2   
DA67AZG,70000,78542,2017-12-05,7700,9700,24/10/2023,,VOLKSWAGEN,GOLF,GOLF DIESEL ESTATE,1.6 TDI SE 5dr [Nav],2017,2020,VWGO16SEN5EDTM  6   
GY19UYD,69000,83785,2019-04-12,12800,14800,17/11/2023,,MERCEDES-BENZ,A CLASS,A CLASS DIESEL HATCHBACK,A180d AMG Line 5dr Auto,2018,2022,MEAC15LMA5HDTA  6   
MA69OTW,14000,78488,2019-10-10,12350,14350,19/12/2023,,VOLKSWAGEN,GOLF,GOLF ELECTRIC HATCHBACK,99kW e-Golf 35kWh 5dr Auto,2017,2020,VWGO00EGF5HE A  6   
DK20UKA,17000,86602,2020-03-03,10900,13000,17/01/2024,,SUZUKI,VITARA,VITARA ESTATE,1.4 Boosterjet SZ-T 5dr,2018,0,SIVI14SZT5EPTM  2   
EO67ZBY,75000,77985,2017-09-20,4350,5850,25/10/2023,,HYUNDAI,I10,I10 HATCHBACK,1.0 Premium 5dr,2017,2020,HYI110PRM5HPIM  3   
ND18RXR,41000,83780,2018-07-27,13300,15300,19/12/2023,,MERCEDES-BENZ,A CLASS,A CLASS DIESEL HATCHBACK,A180d SE Executive 5dr Auto,2018,2022,MEAC15SEX5HDTA  6   
DN70NZF,43000,81218,2020-09-30,10950,13050,17/11/2023,,VAUXHALL,GRANDLAND X,GRANDLAND X HATCHBACK,1.2 Turbo Elite Nav 5dr,2017,2021,VAGX12ELN5HPTM      
KW70PYX,24000,94799,2020-12-22,8825,10350,03/01/2024,,SUZUKI,SWIFT,SWIFT HATCHBACK,1.2 Dualjet 83 12V Hybrid SZ-L 5dr,2017,0,SISW12SZL5HPIM  5   
LA19CNO,32000,80866,2019-05-30,12950,14950,19/12/2023,,BMW,1 SERIES,1 SERIES HATCHBACK SPECIAL EDITION,118i [1.5] M Sport Shadow Edition 5dr,2017,2019,BM1S15MSN5HPTM  3   
AJ69VAA,22000,81989,2019-10-31,14800,16600,19/12/2023,,VOLKSWAGEN,POLO,POLO HATCHBACK,2.0 TSI GTI+ 5dr DSG,2018,2021,VWPO20PGT5HPTA  6   
YE22FMC,7000,91389,2022-06-20,15250,17350,05/12/2023,,SKODA,KAMIQ,KAMIQ HATCHBACK,1.5 TSI SE L 5dr,2019,2023,SKKA15SEL5HPTM      
WX70WJU,37000,86047,2020-09-01,16000,18000,19/12/2023,,MERCEDES-BENZ,A CLASS,A CLASS HATCHBACK,A180 AMG Line Executive 5dr Auto,2018,2022,MEAC13AEL5HPTA  6   
NG18VJO,39000,81590,2018-08-17,8000,9800,19/12/2023,,SEAT,ARONA,ARONA HATCHBACK,1.0 TSI SE Technology 5dr,2017,2021,SEAN10SEY5HPTM      
HK69AVJ,18000,84007,2019-10-30,8675,10450,14/11/2023,,RENAULT,CAPTUR,CAPTUR HATCHBACK,0.9 TCE 90 Iconic 5dr,2017,2019,R1CP09ICO5HPTM  1   
OE70OSW,26000,93196,2020-12-11,26650,30500,01/12/2023,,JAGUAR,I-PACE,I-PACE ESTATE,294kW EV400 HSE 90kWh 5dr Auto [11kW Charger],2018,2022,JAIP00HS15EE A4     
CA70DLX,23000,83771,2020-12-03,17850,19950,19/12/2023,,MERCEDES-BENZ,A CLASS,A CLASS HATCHBACK,A200 AMG Line 5dr Auto,2018,2022,MEAC13LMA5HPTA  6   
RO20LZM,44000,91731,2020-07-31,9725,11500,06/11/2023,,FORD,FIESTA,FIESTA HATCHBACK,1.0 EcoBoost 95 ST-Line Edition 5dr,2017,2021,FOFI10TE95HPTM  9   
BN70YYZ,15000,91061,2020-09-08,16600,18600,24/10/2023,,HYUNDAI,IONIQ,IONIQ HATCHBACK,1.6 GDi Hybrid Premium SE 5dr DCT,2019,2022,HYIN16PSE5HHIA  1   
EY67LHN,35000,82920,2018-01-31,9875,12100,22/11/2023,,NISSAN,LEAF,LEAF HATCHBACK,110kW Tekna 40kWh 5dr Auto,2018,2022,NILE00TEK5HE A  1   
HX70XLT,38000,86689,2020-10-27,17000,19000,19/12/2023,,MERCEDES-BENZ,A CLASS,A CLASS SALOON,A200 AMG Line 4dr Auto,2019,2022,MEAC13LMA4SPTA      
CN70XGD,36000,83381,2020-09-03,23950,27250,03/01/2024,,JAGUAR,I-PACE,I-PACE ESTATE,294kW EV400 HSE 90kWh 5dr Auto,2018,2022,JAIP00HSE5EE A4     
EF69DFP,31000,87309,2019-12-12,15500,17600,01/12/2023,,FORD,KUGA,KUGA DIESEL ESTATE,2.0 TDCi 180 ST-Line Edition 5dr Auto,2016,2019,FOKG208SE5EDTA4 2   
NA70WCX,37000,85290,2020-11-03,10250,12050,02/01/2024,,SEAT,IBIZA,IBIZA HATCHBACK,1.0 TSI 115 FR [EZ] 5dr,2017,2021,SEIB10FEZ5HPTM  8   
AK16WDV,84000,68386,2016-05-12,8950,11200,16/01/2024,,FORD,GALAXY,GALAXY DIESEL ESTATE,2.0 TDCi 150 Zetec 5dr Powershift [Nav],2015,2019,FOGX20N5Z5EDTA  4   
BN70NRE,25000,83772,2020-09-29,18200,20250,19/12/2023,,MERCEDES-BENZ,A CLASS,A CLASS HATCHBACK,A200 AMG Line Executive 5dr Auto,2018,2022,MEAC13LAE5HPTA  6   
DU23OHW,8000,94986,2023-03-13,17250,19300,16/11/2023,,CITROEN,C4,E-C4 ELECTRIC HATCHBACK,100kW Shine Plus 50kWh 5dr Auto,2020,0,CIC400SHP5HE A  3   
LD69TSV,32000,89233,2019-11-06,22000,24250,15/11/2023,,TESLA,MODEL 3,MODEL 3 SALOON,Long Range AWD 4dr Auto,2019,0,TEM300LR 4SE A4     
DK69UJO,20000,86054,2019-09-02,17550,19500,07/11/2023,,MERCEDES-BENZ,A CLASS,A CLASS HATCHBACK,A200 AMG Line 5dr,2018,2022,MEAC13LMA5HPTM  6   
MC21LHR,27000,93353,2021-07-19,13300,15100,26/10/2023,,TOYOTA,YARIS,YARIS HATCHBACK,1.5 Hybrid Icon 5dr CVT,2020,0,TOYA15ICO5HHIA  5   
OV14PHX,36000,55282,2014-05-19,3850,5150,23/11/2023,,SKODA,CITIGO,CITIGO HATCHBACK,1.0 MPI SE 5dr,2012,2017,SKCI10SE 5HPIM      
SE65KXV,38000,67008,2015-12-31,13400,15900,06/12/2023,,AUDI,Q3,Q3 ESTATE SPECIAL EDITIONS,2.0 TDI Quattro S Line Plus 5dr,2015,2018,AUQ320SLP5EDTM4 1   
BN14XAH,42000,54698,2014-03-29,3725,5525,06/12/2023,,FORD,FOCUS,FOCUS HATCHBACK,1.0 EcoBoost Zetec 5dr,2011,2014,FOFO10ZE 5HPTM  4   
FG70CMU,42000,91227,2020-09-29,16800,18950,16/11/2023,,TOYOTA,C-HR,C-HR HATCHBACK,2.0 Hybrid Dynamic 5dr CVT,2019,0,TOCH20DYN5HHIA  1   
BU19WAE,28000,87806,2019-03-28,16900,18900,19/12/2023,,MERCEDES-BENZ,A CLASS,A CLASS DIESEL HATCHBACK,A200d AMG Line 5dr Auto,2018,2022,MEAC20LMA5HDTA  6   
OY70GVF,60000,86518,2020-09-30,9250,11350,19/12/2023,,NISSAN,QASHQAI,QASHQAI HATCHBACK,1.3 DiG-T Acenta Premium 5dr,2017,2021,NIQQ13APR5HPTM  3   
YC67ACO,45000,63063,2017-09-25,8850,10650,16/01/2024,,MINI,HATCHBACK,HATCHBACK,2.0 Cooper S 3dr [Chili Pack],2014,2021,MNCS20CP 3HPTM  4   
HG72NNY,5000,96779,2022-12-30,18450,20500,19/12/2023,,MINI,HATCHBACK,ELECTRIC HATCHBACK,135kW Cooper S Level 3 33kWh 3dr Auto,2021,2024,MNCS00CL33HE A  5   
HK21ACZ,19000,91216,2021-05-24,17000,19100,04/12/2023,,TOYOTA,C-HR,C-HR HATCHBACK,1.8 Hybrid Design 5dr CVT,2019,0,TOCH18DES5HHIA  1   
EJ71SSX,26000,90765,2021-12-17,13850,15950,16/01/2024,,FORD,PUMA,PUMA HATCHBACK,1.0 EcoBoost Hybrid mHEV ST-Line 5dr,2019,0,FOPU10STL5HPTM      
YW19HKP,13000,84572,2019-03-30,8000,9825,19/12/2023,,DACIA,LOGAN STEPWAY,LOGAN MCV STEPWAY ESTATE,0.9 TCe Comfort 5dr,2017,2020,DALS09COM5EPTM      
MA67AZO,51000,74844,2017-09-30,13200,15300,19/12/2023,,VOLKSWAGEN,TIGUAN,TIGUAN DIESEL ESTATE,2.0 TDi 150 4Motion S 5dr DSG,2016,2020,VWTI205BT5EDTA4 2   
KP69KRV,35000,78476,2019-12-12,14500,16500,19/12/2023,,VOLKSWAGEN,GOLF,GOLF DIESEL HATCHBACK,2.0 TDI GT 5dr DSG,2017,2020,VWGO20GT 5HDTA  6   
BD22EGF,5000,99764,2022-04-29,16650,18700,24/10/2023,,CITROEN,C4,E-C4 ELECTRIC HATCHBACK,100kW Shine Edition 50kWh 5dr Auto,2020,0,CIC400SHE5HE A  3   
YL69OFN,32000,85352,2020-02-27,23100,26000,11/12/2023,,AUDI,Q5,Q5 ESTATE,45 TFSI Quattro S Line 5dr S Tronic,2016,2020,AUQ5204SN5EPTA4 2   
YE69PNU,40000,91326,2019-11-27,11550,13550,19/12/2023,,VOLKSWAGEN,GOLF,GOLF DIESEL HATCHBACK,1.6 TDI Match Edition 5dr,2017,2020,VWGO16ME 5HDTM  6   
WA67XUT,30000,80434,2017-09-30,8025,10150,06/11/2023,,NISSAN,QASHQAI,QASHQAI HATCHBACK,1.2 DiG-T Acenta 5dr,2017,2021,NIQQ12ACE5HPTM  3   
WR67GZH,93000,72574,2017-10-25,8475,10800,22/11/2023,,AUDI,A4,A4 DIESEL AVANT,2.0 TDI Ultra Sport 5dr,2015,2018,AUA420ULS5EDTM  5   
MJ71XCF,31000,89233,2021-11-08,24850,27500,10/01/2024,,TESLA,MODEL 3,MODEL 3 SALOON,Long Range AWD 4dr Auto,2019,0,TEM300LR 4SE A4     
WX68XWC,46000,71766,2018-12-24,19350,22250,23/11/2023,,MERCEDES-BENZ,GLC,GLC DIESEL ESTATE,GLC 220d 4Matic Sport Premium Plus 5dr 9G-Tronic,2015,2019,MEGS21OP25EDTA4     
DV70CGZ,29000,92807,2020-10-22,14350,16350,06/12/2023,,AUDI,A3,A3 SPORTBACK,30 TFSI Technik 5dr,2020,0,AUA31030T5HPTM  5   
LR68WKG,76000,83771,2018-09-30,12450,14450,07/11/2023,,MERCEDES-BENZ,A CLASS,A CLASS HATCHBACK,A200 AMG Line 5dr Auto,2018,2022,MEAC13LMA5HPTA  6   
DK69SSJ,74000,88931,2019-09-23,16150,18150,19/12/2023,,MERCEDES-BENZ,CLA,CLA COUPE,CLA 200 AMG Line 4dr Tip Auto,2019,2023,MECA132OA4SPTA  2   
GD21KUE,39000,95405,2021-06-29,15050,17200,19/12/2023,,PEUGEOT,3008,3008 DIESEL ESTATE,1.5 BlueHDi Allure Premium 5dr,2020,2024,PE3015AP 5EDTM  3   
SD68PUU,54000,78455,2018-12-24,16450,18450,05/12/2023,,VOLKSWAGEN,GOLF,GOLF HATCHBACK,2.0 TSI 310 R 5dr 4MOTION,2017,2020,VWGO20R  5HPTM4 6   
NA70HLE,13000,86506,2020-10-20,12800,14900,19/12/2023,,NISSAN,QASHQAI,QASHQAI HATCHBACK,1.3 DiG-T N-Connecta 5dr,2017,2021,NIQQ13NCN5HPTM  3   
KJ19OZT,30000,85950,2019-07-09,20850,23250,19/12/2023,,MERCEDES-BENZ,C CLASS,C CLASS DIESEL SALOON,C300d AMG Line Premium 4dr 9G-Tronic,2018,2021,MECC203LP4SDTA  6   
KK18CAU,23000,73992,2018-07-17,16750,19150,19/12/2023,,VOLKSWAGEN,TOURAN,TOURAN ESTATE,1.4 TSI R-Line 5dr DSG,2015,0,VWTU141RL5EPTA  3   
VL19ECW,34000,88625,2019-07-26,21500,24500,19/12/2023,,JAGUAR,F-PACE,F-PACE ESTATE SPECIAL EDITIONS,2.0d [180] Chequered Flag 5dr Auto AWD,2016,2020,JAFP20CQF5EDTA4     
HS19LVJ,41000,87737,2019-05-13,21250,23500,19/12/2023,,MERCEDES-BENZ,A CLASS,A CLASS AMG HATCHBACK,A35 4Matic Premium Plus 5dr Auto,2019,2022,MEAC20L355HPTA4 6   
BJ20MHF,39000,90541,2020-03-11,23650,26000,23/11/2023,,TESLA,MODEL 3,MODEL 3 SALOON,Performance AWD 4dr [Performance Upgrade] Auto,2019,0,TEM300PU 4SE A4     
LD65BTF,49000,64185,2015-09-29,6900,8675,24/10/2023,,VOLKSWAGEN,POLO,POLO HATCHBACK,1.2 TSI SE 5dr,2014,2017,VWPO12SE 5HPTM  5   
CE69VOG,46000,88204,2019-09-03,13450,15450,24/10/2023,,KIA,PRO CEED,PRO CEED DIESEL SHOOTING BRAKE,1.6 CRDi ISG GT-Line 5dr DCT,2019,2021,KIPC16GLI5EDTA  5   
EO68OGV,30000,78860,2018-10-24,8050,9850,19/12/2023,,FORD,FIESTA,FIESTA HATCHBACK,1.0 EcoBoost 125 ST-Line Navigation 3dr,2017,2021,FOFI10TN53HPTM  9   
OV17ZGP,32000,75967,2017-04-26,14150,16150,15/01/2024,,AUDI,Q2,Q2 ESTATE,1.4 TFSI Sport 5dr S Tronic,2016,2020,AUQ214SPO5EPTA      
SV15SYC,60000,58008,2015-03-01,6575,8675,23/11/2023,,VOLKSWAGEN,CC,CC DIESEL SALOON,2.0 TDI 177 BlueMotion Tech GT 4dr,2012,2016,VWCC207BG4SDTM      
