VRM,Unused1,CAPMan,CAPMod,CAPDer,RegisteredDate,CAPID,Mileage,Unused2,Unused3,Unused4,Unused5,Unused6,Unused7,Unused8,Unused9,Monthly_Clean,Unused10,Unused11,Monthly_Retail,Unused12,Unused13,Unused14,Database,Unused16,Unused17,Unused18,Unused19,Unused20,Live_Clean,Unused21,Unused22,Live_Retail
DS70LXL,,VAUXHALL,CROSSLAND X HATCHBACK,1.2T [130] Elite 5dr [Start Stop],29/10/2020,79323,29360,,,,,,,,,9200,,,11295,,,,CAR,,,,,,9200,,,11300
BT70BZV,,VAUXHALL,CROSSLAND X HATCHBACK,1.2T [130] Elite 5dr [Start Stop] Auto,04/11/2020,90376,28020,,,,,,,,,9875,,,11950,,,,CAR,,,,,,9875,,,11950
YS70VNX,,VAUXHALL,CROSSLAND X HATCHBACK,1.2T [130] Elite 5dr [Start Stop] Auto,15/12/2020,90376,41588,,,,,,,,,9225,,,11295,,,,CAR,,,,,,9225,,,11300
PRZ2832,,VAUXHALL,CROSSLAND X HATCHBACK,1.2 Elite Nav 5dr,26/04/2019,79326,37019,,,,,,,,,7300,,,9350,,,,CAR,,,,,,7300,,,9375
FD70MVU,,VAUXHALL,CROSSLAND X HATCHBACK,1.2 [83] Elite Nav 5dr,30/11/2020,86343,47023,,,,,,,,,8125,,,10195,,,,CAR,,,,,,8125,,,10200
FE70ODV,,VAUXHALL,CROSSLAND X HATCHBACK,1.2 [83] Elite Nav 5dr,30/09/2020,86343,47408,,,,,,,,,8125,,,10195,,,,CAR,,,,,,8125,,,10200
FE70OEW,,VAUXHALL,CROSSLAND X HATCHBACK,1.2 [83] Elite Nav 5dr,30/10/2020,86343,36123,,,,,,,,,8575,,,10695,,,,CAR,,,,,,8575,,,10700
FD70LSZ,,VAUXHALL,CROSSLAND X HATCHBACK,1.2 [83] Elite Nav 5dr,30/11/2020,86343,47140,,,,,,,,,8125,,,10195,,,,CAR,,,,,,8125,,,10200
FE70OEX,,VAUXHALL,CROSSLAND X HATCHBACK,1.2 [83] Elite Nav 5dr,30/09/2020,86343,43826,,,,,,,,,8275,,,10395,,,,CAR,,,,,,8275,,,10400
FD70OJF,,VAUXHALL,CROSSLAND X HATCHBACK,1.2 [83] Elite Nav 5dr,30/11/2020,86343,45379,,,,,,,,,8200,,,10295,,,,CAR,,,,,,8200,,,10300
FD70LGG,,VAUXHALL,CROSSLAND X HATCHBACK,1.2 [83] Elite Nav 5dr,30/11/2020,86343,46646,,,,,,,,,8175,,,10250,,,,CAR,,,,,,8175,,,10250
FD70LSV,,VAUXHALL,CROSSLAND X HATCHBACK,1.2 [83] Elite Nav 5dr,30/11/2020,86343,40904,,,,,,,,,8400,,,10495,,,,CAR,,,,,,8400,,,10500
FD70OMX,,VAUXHALL,CROSSLAND X HATCHBACK,1.2 [83] Elite Nav 5dr,30/11/2020,86343,43624,,,,,,,,,8275,,,10395,,,,CAR,,,,,,8275,,,10400
FD70OHK,,VAUXHALL,CROSSLAND X HATCHBACK,1.2 [83] Elite Nav 5dr,30/11/2020,86343,45108,,,,,,,,,8200,,,10295,,,,CAR,,,,,,8200,,,10300
FD70LHF,,VAUXHALL,CROSSLAND X HATCHBACK,1.2 [83] Elite Nav 5dr,30/11/2020,86343,35797,,,,,,,,,8625,,,10750,,,,CAR,,,,,,8625,,,10750
FD70LHE,,VAUXHALL,CROSSLAND X HATCHBACK,1.2 [83] Elite Nav 5dr,30/11/2020,86343,42709,,,,,,,,,8325,,,10450,,,,CAR,,,,,,8325,,,10450
FD70LUT,,VAUXHALL,CROSSLAND X HATCHBACK,1.2 [83] Elite Nav 5dr,30/11/2020,86343,40971,,,,,,,,,8400,,,10495,,,,CAR,,,,,,8400,,,10500
VO70MRU,,VAUXHALL,CROSSLAND X HATCHBACK,1.2 [83] Elite Nav 5dr,17/09/2020,86343,41243,,,,,,,,,8375,,,10450,,,,CAR,,,,,,8375,,,10450
FD70LFE,,VAUXHALL,CROSSLAND X HATCHBACK,1.2 [83] Elite Nav 5dr,30/11/2020,86343,46521,,,,,,,,,8175,,,10250,,,,CAR,,,,,,8175,,,10250
FD70LFU,,VAUXHALL,CROSSLAND X HATCHBACK,1.2 [83] Elite Nav 5dr,30/11/2020,86343,43831,,,,,,,,,8275,,,10395,,,,CAR,,,,,,8275,,,10400
FD70JZF,,VAUXHALL,CROSSLAND X HATCHBACK,1.2 [83] Elite Nav 5dr,30/11/2020,86343,62366,,,,,,,,,7525,,,9595,,,,CAR,,,,,,7525,,,9600
FD70JYN,,VAUXHALL,CROSSLAND X HATCHBACK,1.2 [83] Elite Nav 5dr,30/11/2020,86343,50482,,,,,,,,,8000,,,10095,,,,CAR,,,,,,8000,,,10100
FD70JXY,,VAUXHALL,CROSSLAND X HATCHBACK,1.2 [83] Elite Nav 5dr,30/11/2020,86343,45475,,,,,,,,,8200,,,10295,,,,CAR,,,,,,8200,,,10300
FD70JYK,,VAUXHALL,CROSSLAND X HATCHBACK,1.2 [83] Elite Nav 5dr,30/11/2020,86343,42779,,,,,,,,,8325,,,10450,,,,CAR,,,,,,8325,,,10450
FD70JZT,,VAUXHALL,CROSSLAND X HATCHBACK,1.2 [83] Elite Nav 5dr,30/11/2020,86343,41142,,,,,,,,,8375,,,10450,,,,CAR,,,,,,8375,,,10450
FD70KFR,,VAUXHALL,CROSSLAND X HATCHBACK,1.2 [83] Elite Nav 5dr,30/11/2020,86343,42954,,,,,,,,,8325,,,10450,,,,CAR,,,,,,8325,,,10450
FD70KVX,,VAUXHALL,CROSSLAND X HATCHBACK,1.2 [83] Elite Nav 5dr,30/11/2020,86343,40792,,,,,,,,,8400,,,10495,,,,CAR,,,,,,8400,,,10500
FD70KAU,,VAUXHALL,CROSSLAND X HATCHBACK,1.2 [83] Elite Nav 5dr,30/11/2020,86343,42579,,,,,,,,,8325,,,10450,,,,CAR,,,,,,8325,,,10450
FL70VXB,,VAUXHALL,CROSSLAND X HATCHBACK,1.2T [130] Elite Nav 5dr [Start Stop] Auto,05/10/2020,90377,42004,,,,,,,,,9425,,,11495,,,,CAR,,,,,,9425,,,11500
DG70YMX,,VAUXHALL,CROSSLAND X HATCHBACK,1.2T [130] Elite Nav 5dr [Start Stop] Auto,01/09/2020,90377,25495,,,,,,,,,10300,,,12395,,,,CAR,,,,,,10300,,,12400
SD20MSU,,VAUXHALL,CROSSLAND X HATCHBACK,1.2T [130] Elite Nav 5dr [Start Stop],30/06/2020,79329,31311,,,,,,,,,9075,,,11195,,,,CAR,,,,,,9050,,,11150
CA70MMV,,VAUXHALL,CROSSLAND X HATCHBACK,1.2T [130] Elite Nav 5dr [Start Stop],30/11/2020,79329,22852,,,,,,,,,9775,,,11850,,,,CAR,,,,,,9775,,,11850
SB70MKC,,VAUXHALL,CROSSLAND X HATCHBACK,1.2T [130] Elite Nav 5dr [Start Stop],11/12/2020,79329,43643,,,,,,,,,8775,,,10895,,,,CAR,,,,,,8775,,,10900
SD70EWM,,VAUXHALL,CROSSLAND X HATCHBACK,1.2T [130] Elite Nav 5dr [Start Stop] Auto,30/09/2020,90377,40624,,,,,,,,,9500,,,11595,,,,CAR,,,,,,9500,,,11600
BL70NTU,,VAUXHALL,CROSSLAND X HATCHBACK,1.2T [130] Elite Nav 5dr [Start Stop] Auto,07/12/2020,90377,29427,,,,,,,,,10100,,,12195,,,,CAR,,,,,,10100,,,12200
LM70LHD,,VAUXHALL,CROSSLAND X HATCHBACK,1.2T [130] Elite Nav 5dr [Start Stop] Auto,21/10/2020,90377,35026,,,,,,,,,9775,,,11850,,,,CAR,,,,,,9775,,,11850
SV70ZRC,,VAUXHALL,CROSSLAND X HATCHBACK,1.2T [130] Elite Nav 5dr [Start Stop] Auto,05/10/2020,90377,34010,,,,,,,,,9825,,,11895,,,,CAR,,,,,,9825,,,11900
FD70LDU,,VAUXHALL,CROSSLAND X HATCHBACK,1.2 [83] Griffin 5dr [Start Stop],30/11/2020,91941,44123,,,,,,,,,7950,,,10095,,,,CAR,,,,,,7950,,,10050
FD70KXX,,VAUXHALL,CROSSLAND X HATCHBACK,1.2 [83] Griffin 5dr [Start Stop],30/11/2020,91941,38477,,,,,,,,,8200,,,10295,,,,CAR,,,,,,8200,,,10300
BG70EFL,,VAUXHALL,CROSSLAND X HATCHBACK,1.2 [83] Griffin 5dr [Start Stop],30/09/2020,91941,33028,,,,,,,,,8425,,,10495,,,,CAR,,,,,,8425,,,10500
GF70GCZ,,VAUXHALL,CROSSLAND X HATCHBACK,1.2 [83] Griffin 5dr [Start Stop],24/09/2020,91941,41922,,,,,,,,,8075,,,10150,,,,CAR,,,,,,8075,,,10150
MM21AYW,,VAUXHALL,CROSSLAND DIESEL HATCHBACK,1.5 Turbo D SE Nav Premium 5dr,14/05/2021,94726,37638,,,,,,,,,9925,,,11995,,,,CAR,,,,,,9925,,,12000
LO21YOH,,VAUXHALL,CROSSLAND DIESEL HATCHBACK,1.5 Turbo D Ultimate Nav 5dr,27/04/2021,94734,30161,,,,,,,,,11850,,,13950,,,,CAR,,,,,,11850,,,13950
BJ21RXF,,VAUXHALL,CROSSLAND HATCHBACK,1.2 Turbo [130] SE Nav Premium 5dr,22/04/2021,94711,32773,,,,,,,,,9750,,,11795,,,,CAR,,,,,,9750,,,11800
DS21UJN,,VAUXHALL,CROSSLAND HATCHBACK,1.2 SRi Nav 5dr,31/03/2021,96066,33942,,,,,,,,,9700,,,11795,,,,CAR,,,,,,9700,,,11800
SRZ6128,,VAUXHALL,CROSSLAND HATCHBACK,1.2 Turbo [130] SRi Nav 5dr,11/06/2021,94714,26997,,,,,,,,,10650,,,12750,,,,CAR,,,,,,10650,,,12750
DP21XZE,,VAUXHALL,CROSSLAND HATCHBACK,1.2 Elite 5dr,30/06/2021,94706,54548,,,,,,,,,9225,,,11395,,,,CAR,,,,,,9225,,,11350
DS21UGR,,VAUXHALL,CROSSLAND HATCHBACK,1.2 Elite 5dr,31/03/2021,94706,49689,,,,,,,,,9475,,,11650,,,,CAR,,,,,,9450,,,11600
VO21OGH,,VAUXHALL,CROSSLAND HATCHBACK,1.2 Elite 5dr,31/03/2021,94706,49376,,,,,,,,,9475,,,11650,,,,CAR,,,,,,9450,,,11600
DL21ZTU,,VAUXHALL,CROSSLAND HATCHBACK,1.2 Elite 5dr,30/06/2021,94706,39303,,,,,,,,,9925,,,12095,,,,CAR,,,,,,9925,,,12095
SW70NMA,,VAUXHALL,CROSSLAND HATCHBACK,1.2 Elite 5dr,25/02/2021,94706,31196,,,,,,,,,10100,,,12150,,,,CAR,,,,,,10100,,,12150
FE71UKK,,VAUXHALL,CROSSLAND HATCHBACK,1.2 Elite 5dr,24/09/2021,94706,39091,,,,,,,,,10200,,,12295,,,,CAR,,,,,,10200,,,12295
KN21XFW,,VAUXHALL,CROSSLAND HATCHBACK,1.2 Elite Nav 5dr,31/03/2021,94707,42363,,,,,,,,,10200,,,12295,,,,CAR,,,,,,10200,,,12300
EJ21UGL,,VAUXHALL,CROSSLAND HATCHBACK,1.2 Elite Nav 5dr,31/03/2021,94707,47751,,,,,,,,,9975,,,12095,,,,CAR,,,,,,9950,,,12050
EJ21UFN,,VAUXHALL,CROSSLAND HATCHBACK,1.2 Elite Nav 5dr,31/03/2021,94707,45446,,,,,,,,,10050,,,12150,,,,CAR,,,,,,10050,,,12150
FG21LVW,,VAUXHALL,CROSSLAND HATCHBACK,1.2 Elite Nav 5dr,31/03/2021,94707,43896,,,,,,,,,10150,,,12250,,,,CAR,,,,,,10150,,,12250
FG21LYA,,VAUXHALL,CROSSLAND HATCHBACK,1.2 Elite Nav 5dr,31/03/2021,94707,49814,,,,,,,,,9875,,,11950,,,,CAR,,,,,,9850,,,11950
FG21LVJ,,VAUXHALL,CROSSLAND HATCHBACK,1.2 Elite Nav 5dr,31/03/2021,94707,45102,,,,,,,,,10050,,,12150,,,,CAR,,,,,,10050,,,12150
EO21UPP,,VAUXHALL,CROSSLAND HATCHBACK,1.2 Elite Nav 5dr,31/03/2021,94707,54835,,,,,,,,,9625,,,11750,,,,CAR,,,,,,9575,,,11700
FG21LTO,,VAUXHALL,CROSSLAND HATCHBACK,1.2 Elite Nav 5dr,31/03/2021,94707,51120,,,,,,,,,9775,,,11850,,,,CAR,,,,,,9750,,,11850
DT70UUL,,VAUXHALL,CROSSLAND HATCHBACK,1.2 Elite Nav 5dr,22/02/2021,94707,40605,,,,,,,,,10000,,,12095,,,,CAR,,,,,,10000,,,12100
DW70FJV,,VAUXHALL,CROSSLAND HATCHBACK,1.2 Elite Nav 5dr,30/01/2021,94707,42701,,,,,,,,,9900,,,11995,,,,CAR,,,,,,9900,,,12000
DT70LMV,,VAUXHALL,CROSSLAND HATCHBACK,1.2 Elite Nav 5dr,30/01/2021,94707,43951,,,,,,,,,9850,,,11950,,,,CAR,,,,,,9850,,,11950
DT70UTU,,VAUXHALL,CROSSLAND HATCHBACK,1.2 Elite Nav 5dr,30/01/2021,94707,46894,,,,,,,,,9700,,,11795,,,,CAR,,,,,,9700,,,11800
DW70DXX,,VAUXHALL,CROSSLAND HATCHBACK,1.2 Elite Nav 5dr,22/02/2021,94707,43296,,,,,,,,,9850,,,11950,,,,CAR,,,,,,9850,,,11950
DS21UHJ,,VAUXHALL,CROSSLAND HATCHBACK,1.2 Turbo Elite Nav 5dr,31/03/2021,94719,52959,,,,,,,,,10000,,,12095,,,,CAR,,,,,,9975,,,12050
DV21OFZ,,VAUXHALL,CROSSLAND HATCHBACK,1.2 Turbo Elite Nav 5dr,28/06/2021,94719,44192,,,,,,,,,10400,,,12495,,,,CAR,,,,,,10400,,,12500
DV21NYL,,VAUXHALL,CROSSLAND HATCHBACK,1.2 Turbo Elite Nav 5dr,28/06/2021,94719,59215,,,,,,,,,9650,,,11750,,,,CAR,,,,,,9600,,,11695
DV21OCW,,VAUXHALL,CROSSLAND HATCHBACK,1.2 Turbo Elite Nav 5dr,30/06/2021,94719,41655,,,,,,,,,10550,,,12650,,,,CAR,,,,,,10550,,,12650
DS21UHT,,VAUXHALL,CROSSLAND HATCHBACK,1.2 Turbo Elite Nav 5dr,31/03/2021,94719,45887,,,,,,,,,10350,,,12450,,,,CAR,,,,,,10350,,,12450
ML21XCM,,VAUXHALL,CROSSLAND HATCHBACK,1.2 Turbo [130] Elite Nav 5dr Auto,24/03/2021,94721,57753,,,,,,,,,10550,,,12650,,,,CAR,,,,,,10500,,,12600
UGZ2288,,VAUXHALL,CROSSLAND HATCHBACK,1.2 Turbo [130] Elite Nav 5dr Auto,14/05/2021,94721,12107,,,,,,,,,13200,,,15295,,,,CAR,,,,,,13200,,,15300
MH21WCN,,VAUXHALL,CROSSLAND HATCHBACK,1.2 Turbo [130] Ultimate Nav 5dr Auto,29/07/2021,94723,25029,,,,,,,,,12700,,,14795,,,,CAR,,,,,,12700,,,14800
DT21WYA,,VAUXHALL,CROSSLAND HATCHBACK,1.2 Turbo [130] Ultimate Nav 5dr,31/07/2021,94722,41404,,,,,,,,,11100,,,13195,,,,CAR,,,,,,11100,,,13200
DT21WZP,,VAUXHALL,CROSSLAND HATCHBACK,1.2 Turbo [130] Ultimate Nav 5dr,31/07/2021,94722,46301,,,,,,,,,10850,,,12950,,,,CAR,,,,,,10800,,,12900
VE21XNZ,,VAUXHALL,CROSSLAND HATCHBACK,1.2 Turbo [130] Ultimate Nav 5dr,19/08/2021,94722,41701,,,,,,,,,11100,,,13195,,,,CAR,,,,,,11100,,,13200
DT21WZO,,VAUXHALL,CROSSLAND HATCHBACK,1.2 Turbo [130] Ultimate Nav 5dr,31/07/2021,94722,32515,,,,,,,,,11600,,,13695,,,,CAR,,,,,,11600,,,13700
OW21FTC,,VAUXHALL,ASTRA DIESEL HATCHBACK,1.5 Turbo D Griffin Edition 5dr,29/07/2021,93068,24400,,,,,,,,,13600,,,15595,,,,CAR,,,,,,13750,,,15750
DN21VVW,,VAUXHALL,ASTRA HATCHBACK,1.2 Turbo 145 SRi 5dr,25/05/2021,90571,43229,,,,,,,,,8700,,,10695,,,,CAR,,,,,,8800,,,10800
DN21VPV,,VAUXHALL,ASTRA HATCHBACK,1.2 Turbo 145 SRi 5dr,25/05/2021,90571,40545,,,,,,,,,8850,,,10850,,,,CAR,,,,,,8950,,,10950
DN21VRJ,,VAUXHALL,ASTRA HATCHBACK,1.2 Turbo 145 SRi 5dr,25/05/2021,90571,52702,,,,,,,,,8275,,,10250,,,,CAR,,,,,,8375,,,10350
FH21AUN,,VAUXHALL,ASTRA HATCHBACK,1.2 Turbo 145 SRi 5dr,27/05/2021,90571,33412,,,,,,,,,9250,,,11250,,,,CAR,,,,,,9350,,,11350
DN21VKD,,VAUXHALL,ASTRA HATCHBACK,1.2 Turbo 145 SRi 5dr,25/05/2021,90571,36342,,,,,,,,,9075,,,11095,,,,CAR,,,,,,9175,,,11200
FH21ARU,,VAUXHALL,ASTRA HATCHBACK,1.2 Turbo 145 SRi 5dr,27/05/2021,90571,44460,,,,,,,,,8650,,,10650,,,,CAR,,,,,,8750,,,10750
FD21YRW,,VAUXHALL,ASTRA HATCHBACK,1.2 Turbo 145 SRi 5dr,26/05/2021,90571,40396,,,,,,,,,8850,,,10850,,,,CAR,,,,,,8950,,,10950
DN21VRU,,VAUXHALL,ASTRA HATCHBACK,1.2 Turbo 145 SRi 5dr,25/05/2021,90571,40954,,,,,,,,,8850,,,10850,,,,CAR,,,,,,8950,,,10950
DN21VPZ,,VAUXHALL,ASTRA HATCHBACK,1.2 Turbo 145 SRi 5dr,25/05/2021,90571,37536,,,,,,,,,9025,,,10995,,,,CAR,,,,,,9125,,,11100
FH21CCN,,VAUXHALL,ASTRA HATCHBACK,1.2 Turbo 145 SRi 5dr,27/05/2021,90571,38486,,,,,,,,,8950,,,10950,,,,CAR,,,,,,9050,,,11050
FH21BHA,,VAUXHALL,ASTRA HATCHBACK,1.2 Turbo 145 SRi 5dr,27/05/2021,90571,37915,,,,,,,,,9025,,,10995,,,,CAR,,,,,,9125,,,11100
FH21BHF,,VAUXHALL,ASTRA HATCHBACK,1.2 Turbo 145 SRi 5dr,27/05/2021,90571,38820,,,,,,,,,8950,,,10950,,,,CAR,,,,,,9050,,,11050
FH21AWU,,VAUXHALL,ASTRA HATCHBACK,1.2 Turbo 145 SRi 5dr,27/05/2021,90571,39600,,,,,,,,,8900,,,10895,,,,CAR,,,,,,9000,,,10995
DN21WDG,,VAUXHALL,ASTRA HATCHBACK,1.2 Turbo 145 SRi 5dr,25/05/2021,90571,41775,,,,,,,,,8800,,,10795,,,,CAR,,,,,,8900,,,10900
DN21VXH,,VAUXHALL,ASTRA HATCHBACK,1.2 Turbo 145 SRi 5dr,25/05/2021,90571,46745,,,,,,,,,8575,,,10550,,,,CAR,,,,,,8650,,,10650
FH21AVX,,VAUXHALL,ASTRA HATCHBACK,1.2 Turbo 145 SRi 5dr,27/05/2021,90571,41231,,,,,,,,,8800,,,10795,,,,CAR,,,,,,8900,,,10900
FH21CFV,,VAUXHALL,ASTRA HATCHBACK,1.2 Turbo 145 SRi 5dr,27/05/2021,90571,40027,,,,,,,,,8850,,,10850,,,,CAR,,,,,,8950,,,10950
FH21AVK,,VAUXHALL,ASTRA HATCHBACK,1.2 Turbo 145 SRi 5dr,27/05/2021,90571,39941,,,,,,,,,8900,,,10895,,,,CAR,,,,,,9000,,,10995
DN21VKB,,VAUXHALL,ASTRA HATCHBACK,1.2 Turbo 145 SRi 5dr,25/05/2021,90571,42226,,,,,,,,,8750,,,10750,,,,CAR,,,,,,8850,,,10850
DN21VUR,,VAUXHALL,ASTRA HATCHBACK,1.2 Turbo 145 SRi Nav 5dr,25/05/2021,90577,40664,,,,,,,,,9575,,,11550,,,,CAR,,,,,,9675,,,11650
OE20ESG,,VAUXHALL,ASTRA HATCHBACK,1.2 Turbo 145 SRi VX-Line Nav 5dr,20/08/2020,90582,39196,,,,,,,,,9575,,,11595,,,,CAR,,,,,,9675,,,11650
BK70HPN,,VAUXHALL,ASTRA HATCHBACK,1.2 Turbo 145 SRi VX-Line Nav 5dr,24/09/2020,90582,31615,,,,,,,,,10300,,,12295,,,,CAR,,,,,,10400,,,12350
PE70HUY,,VAUXHALL,ASTRA HATCHBACK,1.2 Turbo 145 SRi VX-Line Nav 5dr,09/09/2020,90582,35500,,,,,,,,,10050,,,11995,,,,CAR,,,,,,10150,,,12100
PK70UJN,,VAUXHALL,ASTRA HATCHBACK,1.2 Turbo 145 SRi VX-Line Nav 5dr,09/10/2020,90582,37943,,,,,,,,,9925,,,11895,,,,CAR,,,,,,10000,,,12000
HT71EFE,,VAUXHALL,ASTRA HATCHBACK,1.2 Turbo 145 Griffin Edition 5dr,14/12/2021,93066,28468,,,,,,,,,11750,,,13750,,,,CAR,,,,,,11850,,,13850
SA20OZB,,VAUXHALL,GRANDLAND X DIESEL HATCHBACK,1.5 Turbo D SE 5dr Auto [6 Speed],18/03/2020,88645,42597,,,,,,,,,9675,,,11750,,,,CAR,,,,,,9875,,,11950
YR21VTL,,VAUXHALL,GRANDLAND X DIESEL HATCHBACK,1.5 Turbo D SRi Nav 5dr,16/03/2021,90022,33710,,,,,,,,,11100,,,13195,,,,CAR,,,,,,11300,,,13450
DS20EZZ,,VAUXHALL,GRANDLAND X DIESEL HATCHBACK,1.5 Turbo D Elite Nav 5dr,30/06/2020,84333,43117,,,,,,,,,10900,,,12995,,,,CAR,,,,,,11100,,,13200
FG21NBJ,,VAUXHALL,GRANDLAND X DIESEL HATCHBACK,1.5 Turbo D Elite Nav 5dr,29/04/2021,84333,43146,,,,,,,,,11450,,,13550,,,,CAR,,,,,,11650,,,13750
DN21VLP,,VAUXHALL,GRANDLAND X DIESEL HATCHBACK,1.5 Turbo D Elite Nav 5dr,30/06/2021,84333,44691,,,,,,,,,11400,,,13495,,,,CAR,,,,,,11600,,,13700
DV21NZE,,VAUXHALL,GRANDLAND X DIESEL HATCHBACK,1.5 Turbo D Elite Nav 5dr,11/06/2021,84333,42921,,,,,,,,,11500,,,13595,,,,CAR,,,,,,11750,,,13800
DV21ODL,,VAUXHALL,GRANDLAND X DIESEL HATCHBACK,1.5 Turbo D Elite Nav 5dr,11/06/2021,84333,45178,,,,,,,,,11350,,,13450,,,,CAR,,,,,,11550,,,13650
VO21XXV,,VAUXHALL,GRANDLAND X DIESEL HATCHBACK,1.5 Turbo D Elite Nav 5dr Auto,27/05/2021,84337,42256,,,,,,,,,12150,,,14250,,,,CAR,,,,,,12350,,,14450
DN21VTP,,VAUXHALL,GRANDLAND X DIESEL HATCHBACK,1.5 Turbo D Elite Nav 5dr Auto,28/06/2021,84337,37411,,,,,,,,,12450,,,14550,,,,CAR,,,,,,12700,,,14800
DN21VHU,,VAUXHALL,GRANDLAND X DIESEL HATCHBACK,1.5 Turbo D Elite Nav 5dr Auto,26/05/2021,84337,60271,,,,,,,,,11100,,,13195,,,,CAR,,,,,,11300,,,13400
DL20BBE,,VAUXHALL,GRANDLAND X HATCHBACK,1.6 Hybrid4 300 Business Ed Nav Premium 5dr Auto,31/07/2020,90156,71305,,,,,,,,,11100,,,13195,,,,CAR,,,,,,11100,,,13200
DN70ZFU,,VAUXHALL,GRANDLAND X HATCHBACK,1.6 Hybrid4 300 SRi Nav 5dr Auto,30/09/2020,88898,48200,,,,,,,,,12400,,,14495,,,,CAR,,,,,,12400,,,14500
DN70ZCY,,VAUXHALL,GRANDLAND X HATCHBACK,1.6 Hybrid4 300 SRi Nav 5dr Auto,30/09/2020,88898,48199,,,,,,,,,12400,,,14495,,,,CAR,,,,,,12400,,,14500
DN70GYC,,VAUXHALL,GRANDLAND X HATCHBACK,1.6 Hybrid4 300 Elite Nav 5dr Auto,30/09/2020,88900,63941,,,,,,,,,12050,,,14150,,,,CAR,,,,,,12050,,,14150
DN70OOE,,VAUXHALL,GRANDLAND X HATCHBACK,1.6 Hybrid4 300 Elite Nav 5dr Auto,30/09/2020,88900,72019,,,,,,,,,11550,,,13650,,,,CAR,,,,,,11550,,,13650
DN70NXZ,,VAUXHALL,GRANDLAND X HATCHBACK,1.6 Hybrid4 300 Elite Nav 5dr Auto,30/09/2020,88900,50583,,,,,,,,,12900,,,14995,,,,CAR,,,,,,12900,,,15000
DN70ZFP,,VAUXHALL,GRANDLAND X HATCHBACK,1.6 Hybrid4 300 Elite Nav 5dr Auto,30/09/2020,88900,47799,,,,,,,,,13100,,,15195,,,,CAR,,,,,,13100,,,15200
DN70ZBZ,,VAUXHALL,GRANDLAND X HATCHBACK,1.6 Hybrid4 300 Elite Nav 5dr Auto,30/09/2020,88900,52111,,,,,,,,,12800,,,14895,,,,CAR,,,,,,12800,,,14900
DN70ZCA,,VAUXHALL,GRANDLAND X HATCHBACK,1.6 Hybrid4 300 Elite Nav 5dr Auto,30/09/2020,88900,42970,,,,,,,,,13450,,,15550,,,,CAR,,,,,,13450,,,15550
DN70ZDC,,VAUXHALL,GRANDLAND X HATCHBACK,1.6 Hybrid4 300 Elite Nav 5dr Auto,30/09/2020,88900,52376,,,,,,,,,12800,,,14895,,,,CAR,,,,,,12800,,,14900
DN70ZFR,,VAUXHALL,GRANDLAND X HATCHBACK,1.6 Hybrid4 300 Elite Nav 5dr Auto,30/09/2020,88900,69660,,,,,,,,,11750,,,13850,,,,CAR,,,,,,11750,,,13850
DN70ZBY,,VAUXHALL,GRANDLAND X HATCHBACK,1.6 Hybrid4 300 Elite Nav 5dr Auto,30/09/2020,88900,47036,,,,,,,,,13100,,,15195,,,,CAR,,,,,,13100,,,15200
DN70HZA,,VAUXHALL,GRANDLAND X HATCHBACK,1.6 Hybrid4 300 Elite Nav 5dr Auto,30/09/2020,88900,45019,,,,,,,,,13250,,,15350,,,,CAR,,,,,,13250,,,15350
DL70JZM,,VAUXHALL,GRANDLAND X HATCHBACK,1.6 Hybrid4 300 Elite Nav 5dr Auto,31/10/2020,88900,47550,,,,,,,,,13100,,,15195,,,,CAR,,,,,,13100,,,15200
DN70HNE,,VAUXHALL,GRANDLAND X HATCHBACK,1.6 Hybrid4 300 Elite Nav 5dr Auto,30/09/2020,88900,40876,,,,,,,,,13600,,,15695,,,,CAR,,,,,,13600,,,15700
DL70JYU,,VAUXHALL,GRANDLAND X HATCHBACK,1.6 Hybrid4 300 Elite Nav 5dr Auto,31/10/2020,88900,43750,,,,,,,,,13400,,,15495,,,,CAR,,,,,,13400,,,15500
DP21YFV,,VAUXHALL,GRANDLAND X HATCHBACK,1.6 Hybrid4 300 Elite Nav 5dr Auto,29/07/2021,88900,43124,,,,,,,,,13800,,,15895,,,,CAR,,,,,,13800,,,15900
EA70TBO,,VAUXHALL,GRANDLAND X HATCHBACK,1.2 Turbo SE Premium 5dr,11/11/2020,92359,37740,,,,,,,,,9825,,,11895,,,,CAR,,,,,,9925,,,12000
YS70LXE,,VAUXHALL,GRANDLAND X HATCHBACK,1.2 Turbo SE Premium 5dr,14/12/2020,92359,32030,,,,,,,,,10100,,,12150,,,,CAR,,,,,,10150,,,12250
ND69YSN,,VAUXHALL,GRANDLAND X HATCHBACK,1.2 Turbo Business Edition Nav 5dr,22/01/2020,90016,28600,,,,,,,,,10400,,,12550,,,,CAR,,,,,,10550,,,12650
SM69DFP,,VAUXHALL,GRANDLAND X HATCHBACK,1.2 Turbo SRi Nav 5dr,09/12/2019,90018,15160,,,,,,,,,11150,,,13250,,,,CAR,,,,,,11250,,,13350
FH70FKB,,VAUXHALL,GRANDLAND X HATCHBACK,1.2 Turbo SRi Nav 5dr,31/12/2020,90018,42632,,,,,,,,,10200,,,12295,,,,CAR,,,,,,10300,,,12400
FH70FDF,,VAUXHALL,GRANDLAND X HATCHBACK,1.2 Turbo SRi Nav 5dr,31/12/2020,90018,46135,,,,,,,,,10000,,,12095,,,,CAR,,,,,,10100,,,12200
